ID,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalAmountSpent,TotalNumPurchases,AvgCostperCart,AcceptedCmpTotal,Household,Month,DaysSinceJoin
1994,0.1262135922330097,0.5,1.0,0.07467109616564602,0.5,0.0,0.11111111111111112,0.003348961821835231,0.06172839506172839,0.01079136690647482,0.0,0.024691358024691357,0.007905138339920948,0.16666666666666666,0.08333333333333333,0.0,0.15384615384615385,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0055874282863557,0.26506024096385544,0.016687294016214486,0.0,0.5,0.9090909090909091,0.36312323612417685
387,0.19417475728155337,0.0,1.0,0.008677526859727853,0.0,0.0,0.595959595959596,0.004018754186202277,0.19753086419753085,0.019784172661870505,0.0912863070539419,0.012345679012345678,0.12648221343873517,0.16666666666666666,0.16666666666666666,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223497131454228,0.3373493975903615,0.045945682857977226,0.0,0.25,0.9090909090909091,0.7083725305738476
2125,0.3592233009708738,0.5,0.0,0.09219383519616925,0.0,0.0,0.8282828282828284,0.12993971868720697,0.7530864197530864,0.8633093525179857,1.0,1.0,0.23715415019762845,0.16666666666666666,0.25,0.4,0.6153846153846154,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43781491643801446,0.43373493975903615,0.678505374699281,0.0,0.0,0.9090909090909091,0.36312323612417685
8180,0.42718446601941745,1.0,0.0,0.0866609718830083,0.5,0.5,0.5353535353535354,0.15606162089752176,0.024691358024691357,0.09532374100719425,0.024896265560165977,0.06172839506172839,0.11067193675889328,0.5,0.5,0.1,0.38461538461538464,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12172611623846345,0.5060240963855422,0.16164425470373098,0.0,0.5,0.9090909090909091,0.36312323612417685
2569,0.08737864077669905,0.5,1.0,0.023450377179157093,0.0,0.0,0.38383838383838387,0.0020093770931011385,0.1728395061728395,0.030575539568345324,0.049792531120331954,0.012345679012345678,0.03952569169960474,0.16666666666666666,0.08333333333333333,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01636318283861312,0.3132530120481928,0.036823295462446635,0.0,0.25,0.8181818181818182,0.7403574788334902
2114,0.48543689320388345,1.0,0.0,0.12192150823537905,0.0,0.0,0.23232323232323235,0.6738111185532485,0.2716049382716049,0.20683453237410074,0.4896265560165975,0.8395061728395061,0.3557312252964427,0.16666666666666666,0.5833333333333333,0.6000000000000001,0.9230769230769231,0.23076923076923078,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5228236467947118,0.6987951807228916,0.501842555380957,0.5,0.0,0.9090909090909091,0.698024459078081
9736,0.1553398058252427,0.5,1.0,0.06033663390160858,0.5,0.5,0.5151515151515152,0.035498995311453445,0.06172839506172839,0.0341726618705036,0.016597510373443983,0.16049382716049382,0.03162055335968379,0.5,0.25,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03631828386131205,0.4096385542168675,0.06029675571192169,0.0,0.75,0.9999999999999999,0.6698024459078081
4939,0.48543689320388345,0.5,1.0,0.0541856659889072,0.0,0.0,0.20202020202020204,0.05626255860683188,0.06172839506172839,0.0683453237410072,1.0,0.14814814814814814,0.22134387351778656,0.3333333333333333,0.3333333333333333,0.1,0.46153846153846156,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245198303816413,0.4819277108433735,0.17377035502218016,0.0,0.25,0.6363636363636364,0.7779868297271871
6565,0.45631067961165045,1.0,1.0,0.11319134473092148,0.0,0.5,0.9191919191919192,0.6778298727394507,0.9876543209876543,0.8956834532374102,0.0,0.19753086419753085,0.9999999999999999,0.3333333333333333,0.9166666666666666,0.4,0.6923076923076923,0.38461538461538464,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.70920429034672,0.746987951807229,0.6368983882855195,0.25,0.5,0.1818181818181818,0.58137347130762
2278,0.10679611650485438,1.0,0.0,0.048248252463394974,0.5,0.0,0.8686868686868687,0.0026791694574681848,0.20987654320987653,0.0341726618705036,0.24896265560165975,0.2962962962962963,0.308300395256917,0.3333333333333333,0.16666666666666666,0.1,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051085058618109254,0.3373493975903615,0.10312747702020553,0.0,0.25,0.1818181818181818,0.940733772342427
9360,0.13592233009708737,0.5,1.0,0.05310285501161014,0.0,0.0,0.4141414141414142,0.05760214333556597,0.024691358024691357,0.131294964028777,0.5726141078838174,0.4691358024691358,0.3794466403162055,0.16666666666666666,0.3333333333333333,0.2,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12412072836118732,0.4819277108433735,0.17321411188830638,0.0,0.25,0.6363636363636364,0.7996237064910631
5376,0.16504854368932037,0.5,1.0,0.0010782992648916585,0.5,0.0,0.42424242424242425,0.0006697923643670462,0.012345679012345678,1.0,0.008298755186721992,0.012345679012345678,0.007905138339920948,1.0,0.0,1.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6884509852831129,1.0,0.43487088206254954,0.0,0.5,0.4545454545454545,0.5202257761053622
1993,0.45631067961165045,1.0,1.0,0.08553755549406258,0.0,0.5,0.6363636363636365,0.5807099799062291,0.0,0.15467625899280577,0.0,0.0,0.15019762845849802,0.5,0.16666666666666666,0.30000000000000004,0.6923076923076923,0.6153846153846154,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.38593165377899724,0.6024096385542169,0.42997594248445997,0.25,0.5,0.9999999999999999,0.6707431796801505
4047,0.4077669902912621,1.0,1.0,0.0956392795697631,0.0,0.5,0.0,0.2572002679169457,0.0,0.18345323741007194,0.17427385892116182,0.3950617283950617,0.03952569169960474,0.5,0.5,0.2,0.6923076923076923,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21511598902469445,0.5783132530120483,0.24964191848256873,0.0,0.5,0.9090909090909091,0.03292568203198498
1409,0.4368932038834951,0.5,1.0,0.05859060120071706,0.0,0.5,0.696969696969697,0.18084393837910248,0.037037037037037035,0.048561151079136694,0.3236514522821577,0.07407407407407407,0.7826086956521738,1.0,0.5833333333333333,0.1,0.38461538461538464,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1752057869792966,0.674698795180723,0.17388160364895494,0.0,0.5,0.1818181818181818,0.5907808090310442
7892,0.2621359223300971,0.5,0.0,0.02535431981423776,0.0,0.0,0.8989898989898991,0.004018754186202277,0.04938271604938271,0.04496402877697842,0.12448132780082988,0.14814814814814814,0.10276679841897232,0.3333333333333333,0.16666666666666666,0.1,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027937141431778497,0.3614457831325301,0.05306559497156207,0.0,0.0,0.09090909090909091,0.6331138287864534
2404,0.19417475728155337,0.5,1.0,0.07764506659287511,0.5,0.5,0.04040404040404041,0.115874079035499,0.04938271604938271,0.053956834532374105,0.024896265560165977,0.07407407407407407,0.32411067193675885,0.6666666666666666,0.41666666666666663,0.1,0.3076923076923077,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1005737091544026,0.5060240963855422,0.13360960075649064,0.0,0.75,0.36363636363636365,0.5249294449670744
5255,0.09708737864077671,0.5,0.0,0.07467109616564602,0.5,0.0,0.19191919191919193,0.003348961821835231,0.012345679012345678,0.00539568345323741,0.024896265560165977,1.0,0.9999999999999999,0.0,1.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522324769269144,0.674698795180723,0.2505319074967668,0.0,0.25,0.09090909090909091,0.6152398871119473
9422,0.06796116504854371,0.5,1.0,0.05508800846998809,0.5,0.0,0.26262626262626265,0.02411252511721366,0.024691358024691357,0.07553956834532374,0.16597510373443983,0.25925925925925924,0.07905138339920947,0.3333333333333333,0.16666666666666666,0.1,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0502868545772013,0.28915662650602414,0.1189247820222219,0.0,0.5,0.36363636363636365,0.5211665098777046
1966,0.30097087378640774,1.0,1.0,0.12465560595305414,0.0,0.0,0.9696969696969697,0.4581379772270596,1.0,1.0,0.17427385892116182,0.8148148148148148,0.0,0.16666666666666666,0.5,0.9,0.7692307692307693,0.15384615384615385,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6653030680967822,0.674698795180723,0.6617068320562918,0.25,0.25,0.9090909090909091,0.35653809971777994
6864,0.06796116504854371,1.0,0.0,0.013909609345861858,0.0,0.0,0.3434343434343435,0.0053583389149363695,0.04938271604938271,0.017985611510791366,0.016597510373443983,0.024691358024691357,0.03162055335968379,0.3333333333333333,0.25,0.0,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009977550511349463,0.3132530120481928,0.023139714369150757,0.0,0.0,0.36363636363636365,0.18626528692380062
3033,0.32038834951456313,1.0,1.0,0.055479023545123136,0.0,0.0,0.5656565656565657,0.07501674480910918,0.20987654320987653,0.07913669064748202,0.2821576763485477,0.2716049382716049,0.7035573122529644,0.16666666666666666,0.16666666666666666,0.5,0.23076923076923078,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12491893240209528,0.3373493975903615,0.2500869129896678,0.0,0.25,0.9090909090909091,0.37253057384760113
5710,0.2524271844660194,0.5,1.0,0.058378550717663055,0.0,0.5,0.31313131313131315,0.07367716008037509,0.0,0.008992805755395683,0.016597510373443983,0.0,0.023715415019762844,0.3333333333333333,0.16666666666666666,0.1,0.3076923076923077,0.38461538461538464,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04589673235220753,0.3373493975903615,0.09278135473015255,0.25,0.5,0.8181818181818182,0.7403574788334902
7373,0.42718446601941745,1.0,0.0,0.06749521758485028,0.0,1.0,0.08080808080808081,0.06430006697923643,0.14814814814814814,0.17266187050359713,0.27385892116182575,0.2716049382716049,0.33992094861660077,1.0,0.3333333333333333,0.1,0.46153846153846156,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.11853330007483162,0.5542168674698795,0.14351072853944458,0.0,0.5,0.8181818181818182,0.7224835371589841
8755,0.48543689320388345,1.0,1.0,0.10065179205216743,0.0,0.0,0.04040404040404041,0.32283991962491626,0.41975308641975306,0.8471223021582734,0.9875518672199171,0.8395061728395061,0.17391304347826086,0.16666666666666666,0.25,0.5,0.6923076923076923,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47533050636068847,0.6024096385542169,0.5296547120746479,0.0,0.25,0.09090909090909091,0.6152398871119473
10738,0.4368932038834951,1.0,0.0,0.07167456717638991,0.5,0.5,0.5555555555555556,0.02679169457468185,0.0,0.0341726618705036,0.016597510373443983,0.012345679012345678,0.023715415019762844,0.16666666666666666,0.16666666666666666,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02394612122723871,0.3132530120481928,0.05306559497156207,0.0,0.5,0.6363636363636364,0.4365004703668862
4339,0.2524271844660194,1.0,1.0,0.09869070105995163,0.0,0.5,0.37373737373737376,0.47019423978566643,0.20987654320987653,0.2715827338129497,0.0,0.09876543209876543,0.27667984189723316,0.8333333333333333,0.41666666666666663,0.6000000000000001,0.9230769230769231,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36238463457221254,0.7228915662650602,0.335970852859785,0.0,0.5,0.9999999999999999,0.3198494825964252
10755,0.19417475728155337,1.0,1.0,0.0330678441233442,0.5,0.0,0.7676767676767677,0.004018754186202277,0.037037037037037035,0.025179856115107917,0.12448132780082988,0.08641975308641975,0.2845849802371541,0.5,0.25,0.1,0.15384615384615385,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03033175355450237,0.3855421686746988,0.053733086732210646,0.0,0.5,0.09090909090909091,0.6255879586077141
8595,0.22330097087378642,0.5,0.0,0.06120739439585163,0.0,0.5,1.0,0.036838580040187544,0.0,0.01079136690647482,0.016597510373443983,0.0,0.03162055335968379,0.3333333333333333,0.08333333333333333,0.1,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02474432526814667,0.28915662650602414,0.05951801532449834,0.0,0.25,0.9090909090909091,0.03198494825964254
2968,0.5145631067961165,1.0,0.0,0.07101134545279546,0.0,0.0,0.5353535353535354,0.2926992632283992,0.09876543209876543,0.3705035971223022,1.0,0.6049382716049383,0.3320158102766798,0.3333333333333333,0.5833333333333333,1.0,0.38461538461538464,0.46153846153846156,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35799451234721874,0.7228915662650602,0.3319659022958935,0.25,0.0,0.0,0.6613358419567262
8601,0.1553398058252427,0.5,1.0,0.11772711960248805,0.0,0.5,0.030303030303030304,0.28198258539852644,0.9382716049382716,0.9640287769784173,0.6804979253112033,1.0,0.8063241106719367,0.3333333333333333,0.6666666666666666,0.6000000000000001,0.38461538461538464,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5547518084310301,0.6024096385542169,0.6182086189873593,0.0,0.5,0.2727272727272727,0.5512699905926624
503,0.10679611650485438,1.0,1.0,0.02831701096045334,0.5,0.0,0.888888888888889,0.0087073007367716,0.012345679012345678,0.052158273381294966,0.024896265560165977,0.0,0.05533596837944664,0.3333333333333333,0.16666666666666666,0.0,0.23076923076923078,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01915689698179097,0.3614457831325301,0.03671204683567187,0.0,0.5,0.9999999999999999,0.34619002822201317
8430,0.3786407766990291,0.5,1.0,0.03047511339437179,0.0,0.5,0.04040404040404041,0.006028131279303415,0.0,0.01079136690647482,0.024896265560165977,0.012345679012345678,0.023715415019762844,0.16666666666666666,0.0,0.0,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006784734347717635,0.21686746987951808,0.024585946517222675,0.0,0.5,0.9999999999999999,0.6698024459078081
7281,0.3592233009708738,1.0,0.0,0.07467109616564602,0.0,0.0,0.8080808080808082,0.05425318151373074,0.13580246913580246,0.08992805755395684,0.024896265560165977,0.024691358024691357,0.308300395256917,0.16666666666666666,0.08333333333333333,0.30000000000000004,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07223746570217011,0.26506024096385544,0.1855627094603051,0.0,0.0,0.36363636363636365,0.5399811853245532
2139,0.2038834951456311,1.0,1.0,0.008677526859727853,0.5,0.0,0.19191919191919193,0.0020093770931011385,0.012345679012345678,0.017985611510791366,0.024896265560165977,0.024691358024691357,0.09486166007905138,0.5,0.16666666666666666,0.0,0.23076923076923078,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010376652531803442,0.3132530120481928,0.023918454756574097,0.0,0.5,0.09090909090909091,0.6246472248353716
1371,0.19417475728155337,0.5,0.0,0.11762184631302862,0.0,0.0,0.7272727272727273,0.08238446081714668,1.0,0.4784172661870504,1.0,0.37037037037037035,0.9999999999999999,0.16666666666666666,0.16666666666666666,0.4,0.6923076923076923,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.390720878024445,0.4096385542168675,0.6413483333565101,0.0,0.0,0.4545454545454545,0.15145813734713076
9909,0.0,1.0,1.0,0.008677526859727853,0.0,0.0,0.24242424242424243,0.0020093770931011385,0.2222222222222222,0.025179856115107917,0.12448132780082988,0.2716049382716049,0.3952569169960474,0.5,0.25,0.1,0.23076923076923078,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04669493639311549,0.45783132530120485,0.06886289997357845,0.0,0.25,0.7272727272727273,0.7676387582314205
7286,0.27184466019417475,0.5,1.0,0.06015315759712213,0.5,0.0,0.9292929292929294,0.0087073007367716,0.07407407407407407,0.026978417266187053,0.024896265560165977,0.06172839506172839,0.10276679841897232,0.16666666666666666,0.16666666666666666,0.0,0.15384615384615385,0.7692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019955101022698925,0.3614457831325301,0.03826952761051856,0.0,0.5,0.36363636363636365,0.5277516462841016
7244,0.4368932038834951,0.5,0.0,0.07467109616564602,1.0,0.5,0.9696969696969697,0.032150033489618215,0.06172839506172839,0.08633093525179857,0.049792531120331954,0.12345679012345678,0.05533596837944664,0.5,0.16666666666666666,0.1,0.3076923076923077,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047493140434023445,0.3855421686746988,0.08365896733462196,0.0,0.75,0.0,0.3189087488240828
6566,0.4077669902912621,1.0,1.0,0.10650649085024724,0.5,0.5,0.393939393939394,0.5532484929671801,0.6172839506172839,0.5701438848920863,0.4149377593360996,0.4691358024691358,0.30039525691699603,1.0,0.41666666666666663,0.2,0.9230769230769231,0.6153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5244200548765279,0.8674698795180723,0.405056250086913,0.0,0.75,0.6363636363636364,0.7968015051740357
8614,0.3786407766990291,0.5,0.0,0.09588291203965495,0.0,0.5,0.29292929292929293,0.1640991292699263,0.2345679012345679,0.2248201438848921,0.3070539419087137,0.8271604938271604,0.11067193675889328,0.16666666666666666,0.3333333333333333,0.2,0.7692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20034921426789723,0.45783132530120485,0.2942526178192488,0.0,0.25,0.9999999999999999,0.0009407337723424392
4114,0.31067961165048547,1.0,1.0,0.11642173081319104,0.0,0.0,0.020202020202020204,0.43536503683858,0.4567901234567901,1.0,0.22406639004149378,1.0,0.25296442687747034,0.16666666666666666,0.5,0.9,1.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6736842105263159,0.7710843373493976,0.5860577658494527,0.0,0.25,0.9090909090909091,0.7130761994355598
1331,0.1844660194174757,0.5,0.0,0.05122297484269163,0.5,0.0,0.5454545454545455,0.008037508372404554,0.07407407407407407,0.03597122302158273,0.24896265560165975,0.012345679012345678,0.023715415019762844,0.3333333333333333,0.16666666666666666,0.0,0.23076923076923078,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026739835370416562,0.3373493975903615,0.05462307574640875,0.0,0.25,0.09090909090909091,0.6331138287864534
2225,0.1844660194174757,0.5,0.0,0.12159365713391965,0.0,0.0,0.5454545454545455,0.3415941058271936,1.0,0.9892086330935252,1.0,0.49382716049382713,0.9999999999999999,0.16666666666666666,0.3333333333333333,0.9,0.5384615384615385,0.07692307692307693,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6433524569718134,0.5301204819277109,0.8151186883786903,0.5,0.0,0.5454545454545454,0.14393226716839136
9381,0.17475728155339804,0.5,1.0,0.09721687500751952,0.5,0.5,0.5757575757575758,0.21969189551239116,0.1111111111111111,0.22302158273381295,0.09958506224066391,0.2962962962962963,0.8616600790513833,1.0,0.3333333333333333,0.2,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2398603142928411,0.6265060240963856,0.25676183059615354,0.0,0.75,0.9999999999999999,0.3433678269049859
6260,0.39805825242718446,1.0,1.0,0.12129588411516296,0.0,0.0,0.5555555555555556,0.6590756865371734,0.6296296296296295,0.7769784172661871,1.0,1.0,0.9999999999999999,0.16666666666666666,0.25,1.0,1.0,0.07692307692307693,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7790471439261661,0.674698795180723,0.7749579341130007,0.25,0.25,0.9090909090909091,0.7027281279397931
10383,0.2912621359223301,0.5,0.0,0.10310315579243716,0.0,0.0,0.30303030303030304,0.19758874748827862,0.43209876543209874,0.8669064748201439,1.0,1.0,0.3162055335968379,0.16666666666666666,0.41666666666666663,0.5,0.7692307692307693,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4342229982539287,0.5783132530120483,0.5040675279164523,0.0,0.0,0.09090909090909091,0.6302916274694261
7437,0.07766990291262138,0.5,0.0,0.0394143195736131,0.5,0.0,0.31313131313131315,0.0087073007367716,0.0,0.014388489208633094,0.016597510373443983,0.012345679012345678,0.03952569169960474,0.16666666666666666,0.08333333333333333,0.0,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009578448490895486,0.21686746987951808,0.033263339405654214,0.0,0.25,0.2727272727272727,0.20884289746001883
8557,0.13592233009708737,0.5,0.0,0.07467109616564602,0.5,0.0,0.5757575757575758,0.007367716008037508,0.037037037037037035,0.03956834532374101,0.016597510373443983,0.024691358024691357,0.04743083003952569,0.3333333333333333,0.16666666666666666,0.0,0.23076923076923078,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01636318283861312,0.3132530120481928,0.036823295462446635,0.0,0.25,0.4545454545454545,0.5051740357478833
8375,0.27184466019417475,1.0,1.0,0.08154769782354994,0.0,0.5,0.6363636363636365,0.2993971868720696,0.0,0.05035971223021583,0.0,0.0,0.33992094861660077,0.5,0.6666666666666666,0.2,0.46153846153846156,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204739336492891,0.6265060240963856,0.21904854611950883,0.0,0.5,0.1818181818181818,0.26152398871119475
6853,0.13592233009708737,1.0,0.0,0.11135958949432727,0.0,0.0,0.12121212121212122,0.4768921634293369,0.32098765432098764,0.9676258992805756,0.5726141078838174,0.16049382716049382,0.6324110671936758,0.16666666666666666,0.25,0.6000000000000001,0.8461538461538463,0.07692307692307693,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5719131953105512,0.5301204819277109,0.724562306184033,0.5,0.0,0.2727272727272727,0.5719661335841957
3076,0.2038834951456311,0.5,1.0,0.09763796816535726,0.5,0.5,0.18181818181818182,0.30274614869390487,0.2222222222222222,0.18345323741007194,0.13278008298755187,0.2222222222222222,0.04743083003952569,0.6666666666666666,0.3333333333333333,0.2,0.9230769230769231,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24225492641556498,0.6024096385542169,0.26977791992880085,0.0,0.75,0.5454545454545454,0.8278457196613359
1012,0.42718446601941745,0.5,0.0,0.09037411119265613,0.0,0.5,0.26262626262626265,0.35030140656396513,0.08641975308641975,0.24100719424460432,0.3070539419087137,0.1728395061728395,0.9999999999999999,0.6666666666666666,0.6666666666666666,0.2,0.7692307692307693,0.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35081067597904714,0.746987951807229,0.3147223651458052,0.0,0.25,0.09090909090909091,0.6171213546566322
